734 69
probeset	cond0	cond1	cond2	cond3	cond4	cond5	cond6	cond7	cond8	cond9	cond10	cond11	cond12	cond13	cond14	cond15	cond16	cond17	cond18	cond19	cond20	cond21	cond22	cond23	cond24	cond25	cond26	cond27	cond28	cond29	cond30	cond31	cond32	cond33	cond34	cond35	cond36	cond37	cond38	cond39	cond40	cond41	cond42	cond43	cond44	cond45	cond46	cond47	cond48	cond49	cond50	cond51	cond52	cond53	cond54	cond55	cond56	cond57	cond58	cond59	cond60	cond61	cond62	cond63	cond64	cond65	cond66	cond67	cond68
262380_at	-5.40781	-4.41336	1.45866	2.21969	-6.76756	-235.09225	0.45532	0.42921	0.41884	-882.02974	-4.35693	5.38129	6.35515	2.37545	3.45885	-4.04667	-2.74457	-2.77577	-1.05812	1.35444	1.51710	3.39009	-0.79529	-2.93584	3.71336	-2.44012	-3.05408	-7.00040	-1.20314	4.33989	2.02610	1.18181	16.00104	-6.34414	1.24346	-2.92579	15.03416	2.67491	-1.61310	6.96038	-1.28024	-6.20399	-6.32420	-1.01430	-1.43495	6.35806	-2.82595	5.25672	-1.38257	-1.93119	4.69322	1.14445	1.90870	0.74933	0.73830	-3.78881	-9.52657	-0.54559	0.78716	0.70551	-38.81521	3.63059	-1.07907	3.67498	-3.36937	-1.07869	-0.83433	-0.43283	-6.88548
AT1G49340	1.46047	3.94244	-1.83074	-3.45595	-3.23448	-39.64701	-1.48045	-2.37581	-1.50512	15.76656	17.23971	-1.65670	1.12546	8.73272	-5.23961	-2.96125	30.06902	14.99560	10.07967	-3.81902	2.98881	4.51073	7.27254	-13.18183	52.21632	-2.81496	-4.22075	-2.06551	1.54757	-1.72940	-2.03837	-1.32470	-1.11091	-0.87486	-2.60873	-8.73048	-1.20471	-0.57966	-2.80087	1.38168	1.99206	1.02467	3.42189	10.26854	10.35483	-2.83120	-3.20264	-1.23210	-149.37295	-1.52145	1.42421	4.72019	9.98886	-0.74083	-0.84180	-41.18352	6.95673	7.91394	-0.89925	-0.57655	-2.37724	5.40846	-3.01620	-0.88627	-2.74768	-6.64889	-1.75025	-1.70530	3.14340
AT1G49530	0.92764	-0.48946	0.41602	16.28650	0.38132	-5.58752	-0.98984	-4.61230	6.57881	-16.97975	0.47998	-1.01948	0.38022	0.31033	0.28551	0.28726	1.00000	12.91914	-2.62031	-0.82888	-1.05900	-0.85191	-0.45421	-1.05998	-1.05998	9.00647	6.11626	17.67299	-1.12949	0.00000	-1.31210	-0.51770	0.70670	-0.27469	1.64441	0.86805	-1.20033	-0.29721	0.74614	-2.10774	0.25512	3.57005	1.57132	0.53148	-2.59967	1.57204	0.30369	-1.89664	-2.68234	-0.96197	0.48541	-1.57132	0.34632	-0.44574	-1.73602	-6.62507	-0.36019	-0.32436	-0.34825	-1.02736	-4.40596	-0.84515	-4.26502	-0.73535	1.80704	-1.19169	-26.33807	1.27391	-8.31295
262416_at	-0.26431	-0.85602	-4.31959	-5.94618	-1.13939	1.55397	-0.67539	-0.28991	-1.06852	13.28231	-3.66810	-6.11626	1.98783	4.89336	0.41043	0.83985	-0.67191	1.16218	1.57924	-3.05535	2.97458	-14.20670	9.97731	2.14482	-3.27498	-11.64143	4.62057	-1.31199	0.62241	0.97421	-29.31876	-1.43341	1.10123	3.42517	2.56058	0.73875	-3.44524	-133.43053	0.48412	-0.29045	-0.35972	-2.82207	-1.46960	3.64012	0.44381	7.87947	-4.05603	-0.55133	-2.17660	6.79956	0.41885	2.10119	-2.87005	4.95948	-3.10628	-2.61459	0.60410	0.26446	0.31872	-3.10628	-1.52637	-4.13095	-0.95791	4.64276	0.99189	-0.32915	2.17660	10.30668	-1.16047
262460_s_at	-1.90248	2.93223	-0.58601	-0.86622	-0.20380	-0.82888	-0.86507	14.06804	-1.33522	-1.98396	0.31546	-7.37164	0.27024	0.51682	0.52915	0.42757	-3.38460	-0.86805	-2.43527	-0.59973	-0.30103	-1.26438	-7.50376	-0.93801	15.82433	-0.86266	-8.93712	-1.28092	-3.62799	2.50246	-1.70951	0.43615	0.46906	0.51037	0.30507	-0.44790	0.40903	0.46085	6.46318	0.30268	0.84515	4.33118	-1.12861	0.86288	2.62740	5.88495	1.77059	1.30270	1.67202	0.60862	0.83967	0.23867	1.65327	-0.57988	-0.66475	-9.17984	-3.21126	10.32835	-0.77737	-0.75023	3.39092	8.31295	-10.87873	0.64228	10.27779	-1.73553	1.27683	-1.73553	2.56445
AT1G17050	-1.44929	2.55060	-1.44773	2.36662	-1.80334	-1.20540	-3.28721	-2.11491	-1.73353	-14.89484	-1.08926	-28.63730	27.71556	2.79045	1.25799	1.42663	-1.21259	-0.98182	-2.18621	-2.14421	45.11484	-8.08439	-0.65709	4.54413	-12.03172	5.72668	5.06273	5.00521	-1.05785	-2.23188	-1.34770	-1.40061	29.67862	-2.90959	-1.27969	-1.63582	-3.60532	-1.45772	2.30404	11.11341	1.05378	0.00000	-1.31292	2.47967	5.32311	15.90136	1.70204	1.22353	-0.98185	4.91320	-2.42803	1.23861	0.76637	0.25419	0.80838	-2.29601	0.00000	0.69417	0.27141	0.27141	-1.95101	1.79455	4.13301	-18.84053	-2.47145	-0.85191	-2.06337	-1.06505	-1.34329
262583_at	-16.46735	-47.71079	-1.60407	-2.07248	3.29131	-1.80854	-4.34302	-6.05528	-2.01242	2.34147	-1.00795	2.17660	-2.51250	0.95495	0.88088	1.00209	50.71448	1.41090	-6.69208	2.89387	2.14378	-2.39825	3.60815	203.20745	-3.28546	19.97629	-10.32645	-1.42600	-12.15396	-3.39817	-58.82231	58.25518	-1.47760	-3.66018	3.12765	-2.88889	-1.75070	-8.49597	1.90736	4.06482	1.54013	-6.13011	-4.81706	0.89085	8.12760	13.21149	-3.69071	-1.51664	-1.32552	-3.53509	3.82325	2.31889	4.95812	1.04684	1.10134	-4.80905	-4.89229	-1.60415	0.78104	0.87540	2.71010	-23.98300	3.97678	-2.22320	-6.89869	4.36580	2.26019	-116.71341	-5.25807
AT1G06570	1.71595	1.46933	2.02355	4.34896	3.23000	22.48567	-0.90719	-0.78470	-0.47773	2.01649	-3.08012	0.74192	-7.60429	1.77640	0.92616	112.17396	1.58704	1.72978	2.13046	5.89856	-1.22819	-14.16922	-0.93808	1.00785	-1.30383	0.75545	0.93907	0.69949	-1.44118	-0.46200	-0.55962	-0.50620	-0.55258	-0.45985	-0.67254	-0.32153	-0.33762	-0.34836	1.19292	1.18949	1.08605	5.77598	1.48148	0.88759	1.17278	1.09352	1.07112	-5.36594	-59.58960	2.32231	-0.79943	-0.66617	-0.65965	-1.26016	-1.88496	-3.81816	-5.65362	-1.63138	-0.72542	0.57943	-4.42522	-21.34092	0.83443	-0.65267	35.88080	-7.63588	0.25925	0.25244	-4.46610
AT1G62800	-1.05486	-1.57014	4.58501	3.45314	-0.96467	-2.21753	-2.68840	-6.40536	2.38388	-2.58753	1.97928	-2.94052	0.97409	0.84980	1.32515	1.01393	-1.86116	-1.22138	-1.40384	10.96438	5.97995	-2.19438	-0.83355	-2.62080	37.25559	-1.59033	-2.10541	-1.05255	-1.76837	0.80133	4.95004	0.65713	0.88423	16.48457	0.57503	0.62808	1.31614	0.60853	-4.55139	-258.89032	-1.82414	2.55520	1.82611	-0.62745	1.50008	-4.44511	-1.03491	4.47726	1.17998	3.42220	0.79259	1.40282	1.21151	-0.90947	-1.46644	-6.40536	-2.02384	-5.26594	-6.57881	208.29054	3.00582	-2.73017	-1.25060	2.02962	0.92847	0.46113	-2.24316	1.97604	-3.92381
262650_at	-0.77353	-1.31921	-0.98195	-2.23484	2.79680	-0.34082	1.75435	-2.54359	-1.14355	1.14995	3.88866	-7.66891	-16.70245	0.55120	0.88768	0.68934	-1.97556	49.21264	4.49656	-1.75341	4.40974	6.57881	-0.89890	-23.56531	1.31261	2.50457	2.24183	1.19906	0.97744	-1.95066	-1.65437	0.22046	2.44930	-0.37962	0.00000	-4.58916	-1.98050	0.23295	1.65282	3.64731	-0.57256	0.33766	-11.58751	10.18533	-1.14620	7.79277	105.01142	0.65213	-0.95483	-2.09502	-0.37780	1.17666	-0.91856	0.48233	-16.28650	-3.74618	0.37552	0.54812	0.46664	0.47271	-0.48073	18.06912	-7.04131	-2.96389	-0.61954	-1.18863	-7.07434	-3.36721	4.54286
AT1G14110	-0.71823	-1.22201	-0.74407	-1.44932	-1.57344	-9.33281	1.75004	17.78853	-3.34485	-3.38460	3.23119	-2.75809	3.38836	0.57033	0.33566	0.30216	26.40739	12.76677	-2.04255	-21.37016	4.37501	-1.18650	-91.84157	6.37475	4.28284	-5.04474	-4.30712	-4.77433	1.86903	0.49692	1.20756	-9.77698	0.51992	0.88133	2.11491	0.40963	0.85306	-1.43047	-2.91641	0.40084	0.61204	4.15863	0.34789	1.32470	-0.23335	0.75949	0.27024	-1.04365	0.45394	0.49447	2.58382	-5.09172	-1.16553	-1.27064	6.76138	-6.30129	6.76138	12.54277	1.72566	-0.31872	1.32302	-1.84990	-1.73048	-5.90733	-3.21813	-0.45712	-33.03880	1.23096	3.87495
AT1G14110	-7.50376	-4.49656	-3.04828	0.00000	-0.61394	0.74188	-0.47047	0.86390	-3.62799	-2.84517	-0.81335	-1.76804	-3.26687	0.84631	-2.79680	0.70890	-0.83847	-13.16676	-21.83230	-10.74005	-1.88496	0.51794	1.22379	8.65972	4.49656	0.77061	8.65972	1.83715	-0.62421	-1.30628	5.88495	-1.79729	1.63138	-0.93110	1.76804	1.56138	-0.70670	6.11626	0.81807	-0.58667	-0.89648	2.31634	-1.22613	0.50000	2.82776	12.54277	1.44534	-0.79596	-2.17660	10.04665	0.79596	-1.00000	-1.11971	-3.62799	0.68789	16.28650	-0.93973	0.73579	2.60873	1.19906	-10.04665	1.37231	-1.46092	-3.01927	-0.63843	12.12677	-7.27254	-0.84705	-1.41589
AT1G14070	0.82342	2.56798	2.04398	-26.07813	-2.49429	-1.45527	-2.81168	-4.22475	0.97195	1.27934	0.00000	1.19453	-2.10668	0.37012	1.97769	0.55884	-0.34176	-0.48502	6.05843	-1.26824	-1.55706	0.55522	-1.17656	-2.82967	-20.82400	-12.58899	-1.53645	-9.77531	-2.80516	-1.34484	6.56102	-9.71189	-11.76624	-2.18887	-1.76078	-1.18109	-1.72163	-1.21528	-0.57898	93.22787	-0.33832	-28.76422	1.88496	-0.49411	-4.11267	5.22743	-2.75809	-3.70479	1.68755	0.76102	24.60510	1.09747	-3.35479	-0.40744	-2.23484	1.00000	-0.98496	3.07728	-1.73193	-3.59323	-18.62618	-0.66410	-1.88854	1.76424	-0.89394	0.83658	-3.49656	-0.27443	6.20036
AT1G14080	0.29726	7.27254	4.33256	-39.06727	0.37552	-0.86172	-1.99005	-3.10628	0.63093	-1.70951	2.11001	-1.28600	2.40942	2.14331	-5.09172	-1.53356	2.17660	0.70670	0.00000	0.00000	2.06004	-2.82776	0.81807	2.08336	79.36485	-3.07602	9.63875	-0.67781	1.40747	0.34293	0.83681	0.26718	14.89998	0.68846	0.53962	0.37552	-1.21704	2.11834	-0.34819	-0.30369	-0.26919	-1.69326	-0.79711	-0.31906	-22.06337	-1.64397	-3.91526	-6.64683	-2.38535	-13.48189	2.44789	1.34165	1.85298	-0.40974	-8.42854	1.00000	-2.93223	-0.60134	-0.51921	-8.42854	2.93273	-0.86213	-3.26226	-1.50838	0.70670	6.57881	4.49656	4.49656	1.70951
262754_at	9.00329	3.95071	6.91555	5.30225	-4.39950	2.55166	0.84580	1.14355	1.06073	8.22705	-1.53427	2.47381	-1.24947	3.98427	36.62018	6.22252	-1.75220	-3.38829	-1.49267	-11.07054	10.33382	2.72084	-22.12756	-3.17161	81.84864	-1.39667	-6.03916	-2.62914	-4.38470	1.43981	2.02871	0.87931	3.19276	1.54348	0.58751	1.79276	1.78131	0.85563	-563.18201	-1.97436	7.58363	7.54497	-3.26985	1.25529	-2.28785	13.16676	-1.87837	-3.07778	-1.18352	-6.12916	1.04869	1.69583	2.95940	0.46677	0.47468	-1.92470	-4.03953	-1.64174	0.42129	0.47036	-185.41665	4.27399	-1.37608	-1.87125	-42.74314	2.55489	-1.20658	-0.81318	20.92982
262806_at	9.13814	5.36443	28.64387	4.41312	2.54867	-4.94992	1.24747	1.03201	1.13412	-5.10004	-1.82247	26.49438	6.74539	-1.14701	-2.56530	17.95710	-2.19322	-3.55853	-1.48238	-15.90349	2.18867	4.23391	0.60793	-2.00459	4.47010	-1.33698	-2.25355	-2.58975	0.58158	0.91262	1.97845	2.13235	1.37059	1.32350	3.63806	0.80944	1.41258	1.62188	-4.48940	-3.80381	2.60038	-3.49112	-25.94367	-3.20337	-2.19863	-1.91239	-1.48122	-1.17438	-2.30829	-8.87331	1.07974	1.46946	1.00662	0.28088	0.26309	24.96015	0.63487	0.00000	0.22568	0.23138	12.56106	-20.58205	-1.50677	-2.66497	-2.76077	5.63491	-0.52170	-0.34767	3.17208
AT1G14700	-1.03305	-1.23010	2.99400	-1.99641	-11.85233	2.44509	0.88450	0.63713	0.74047	-3.38136	4.12208	1.56771	3.84688	-1.40272	-0.82923	-2.61560	10.77592	2.51300	-4.25277	-0.81512	-0.92539	-0.70418	-6.76382	-1.73456	-1.88884	-1.48334	-1.81764	-1.77117	-1.07991	1.47794	1.54065	1.73132	0.84798	1.85218	0.90933	0.89990	1.17879	1.34044	-2.77313	-4.41804	-1.61565	4.12932	-4.69804	-0.90947	12.92179	-8.29384	2.28098	3.05225	1.97678	-5.03662	-1.50617	-2.36092	-2.19936	-0.37318	-0.54097	-1.86056	-0.59834	-0.99739	-0.79735	-0.43019	-2.53628	-10.08867	-0.50825	-4.22263	-3.02369	-9.84853	20.30724	-2.01339	-8.69338
262841_at	-1.19193	-3.76109	1.31627	1.62986	19.05945	1.69255	0.86868	0.73091	0.71660	-72.30730	-10.69683	-2.22691	3.93162	-56.57743	-1.14823	-9.54918	34.04005	9.64292	-3.38331	5.08629	2.71250	25.82911	1.06334	64.52182	1.82804	21.49358	7.72671	3.95023	1.01413	1.45284	1.05182	1.15482	1.84979	0.68651	9.39944	1.19486	0.84054	0.78397	5.68961	26.95506	2.71862	-2.07785	-3.35942	-2.57282	-2.19442	-1.92892	-1.30906	-2.10377	-3.58171	-3.11594	4.18101	5.76946	2.54240	0.40086	0.43477	-3.75023	-1.22517	-0.69997	0.33359	0.39791	8.02066	0.63083	-7.72770	4.59714	1.93030	1.38948	-0.96016	-1.00807	-11.93363
AT1G64970	12.46565	5.58609	1.94336	-2.73697	38.51814	-2.57279	2.55689	2.19116	2.28800	-2.44849	-0.95818	-1.62974	-1.85109	1.10860	2.51810	1.44055	-1.09331	-0.64245	-1.67401	-2.06637	-1.18400	-1.76696	-0.76484	-1.24348	-1.18227	-2.61194	-1.72548	-2.38859	-0.39207	3.01214	1.60623	1.06508	-13.86006	0.93462	12.31416	6.07365	1.43888	0.89356	1.27732	4.63588	1.00906	-3.04118	-1.00990	3.13225	-3.77490	-3.18420	-3.06363	-1.10492	-0.85809	-1.32962	1.51498	1.02105	1.35956	0.58008	0.62615	3.13779	-95.65389	4.42267	0.48254	0.60809	-0.50510	-48.40395	-1.65207	-5.32153	10.64100	60.76524	0.98058	0.97276	-6.23078
262903_at	0.44887	3.94078	-9.00647	1.26991	0.61452	-2.42565	-0.37251	-1.96458	1.11971	0.81807	0.46784	0.26385	0.00000	0.80391	13.51341	1.08460	-0.33114	-5.88495	-2.61869	50.94553	-0.63093	-11.57210	-1.13386	-0.66556	-0.47905	-0.52150	-0.36159	12.12677	-1.15047	2.75809	2.75809	10.16222	0.74269	0.29065	-1.59228	-0.75647	5.19089	-0.43068	0.29629	0.50000	0.24299	-0.27024	0.25349	-0.27989	-1.00000	0.31546	0.24465	-5.38020	0.27357	-0.23203	0.28508	-0.87912	0.23203	-0.63093	-1.10267	-1.99005	-1.70951	0.00000	0.34949	0.28084	-0.81415	-2.86054	0.34990	-0.93424	0.84102	0.33850	0.60244	0.58808	-0.73875
AT1G59900	0.94308	1.78055	1.12668	1.33790	-4.02255	-12.77205	-3.10109	-41.75097	-3.04431	3.03252	-4.20824	3.32949	-1.53972	-2.74100	3.21368	2.44220	3.95591	7.93488	2.76835	-19.10788	-17.18435	13.01046	16.02653	8.01763	-21.48252	52.07568	5.22510	12.24117	2.69655	-7.29500	-4.58533	5.41061	-0.93728	-1.42406	-0.83515	-1.06831	-1.26468	-1.60290	9.57068	-11.49934	3.68575	3.94000	4.48144	6.51598	-3.88979	36.16604	-4.43266	7.46269	-2.84964	-2.91551	-3.41336	-1.74478	-2.48134	1.52924	0.62416	-1.60403	55.79763	0.85476	1.10121	0.70404	5.29978	2.31171	-1.56870	-1.21966	-3.84715	4.81761	2.19932	-2.85123	-1.07148
262913_at	0.93065	2.67240	0.68903	0.75753	-1.00382	-69.93798	1.07933	2.12860	1.82843	3.58914	3.50309	-4.25345	4.74713	-4.20997	-1.08063	-5.80639	6.72774	-3.47759	2.63263	3.33937	3.92036	1.89537	0.39986	-7.18041	18.88614	-5.00191	-2.94177	-3.12136	0.38786	0.95370	1.19835	-12.71505	3.47813	1.45190	-2.31402	1.73674	1.63501	-2.49260	-0.83085	-2.24608	-1.88215	3.51522	-1.91171	36.11606	-0.94523	-1.20906	-2.06611	-9.61812	-3.97157	4.71004	1.90154	0.63544	0.67190	-6.84565	-2.98197	-3.68593	-4.56966	3.67765	9.69993	4.59126	3.71645	16.23515	1.68412	6.28972	3.88114	7.44251	-0.79635	-0.84025	15.46486
262933_at	18.52467	-4.88301	-2.71157	-4.34069	4.36326	2.65171	-0.66604	-0.50934	-0.70349	-1.93811	10.65116	-0.90402	1.88360	1.46658	30.55493	-2.65935	-3.70454	-1.42084	-4.39733	-1.24796	-2.54149	-4.62233	1.59805	-1.54965	-11.97820	-1.47427	-1.57166	-1.13226	19.15848	2.43785	12.92490	5.67238	11.84173	-119.87562	-23.32962	2.69444	6.48815	4.31009	-1.57736	-0.82480	-1.15672	-3.16921	-7.78062	-1.89805	-1.12362	-1.39732	-0.71225	13.62062	-1.14406	-3.88212	3.53294	7.52945	1.84971	-0.35989	-0.39156	0.64351	-1.80197	-4.15353	-0.31843	-0.34322	3.54353	8.46789	3.84302	0.84738	-2.14109	-3.56974	-0.71673	-0.75028	-14.11337
262939_s_at	0.32716	0.74097	5.01479	4.06354	0.67924	-2.77010	1.32602	3.80539	3.47206	3.34789	1.20598	-1.44905	0.73942	0.73613	-0.52824	1.60904	15.04441	2.38869	-1.35111	-1.95411	2.74999	9.92057	0.47433	-2.78081	14.79599	-1.11539	-1.43209	-1.65771	0.37632	2.09891	1.85419	0.88368	1.32879	1.45738	0.87953	2.26131	2.27384	0.76604	49.38593	1.07172	2.59472	1.52489	1.34722	-4.95948	3.71789	4.55643	0.73165	-3.36847	0.89471	-45.02702	0.71911	1.00000	0.49367	0.35727	0.70906	-3.54898	1.37572	-0.96327	0.40628	0.63260	5.68205	-26.52470	4.38171	1.84891	6.07112	1.95984	-0.67462	-0.66220	2.23633
262943_at	2.20705	0.88185	9.16964	1.87351	-0.38523	1.10568	1.00000	3.50149	7.02881	-2.50692	-0.40048	-4.11379	-1.61728	2.45594	1.34549	0.42280	-0.61792	-0.39742	-0.88240	5.39335	-0.53907	0.40161	3.78441	2.86737	1.97310	-3.28270	-3.08772	2.61930	1.73567	-0.74694	-0.62294	-0.54393	-1.16079	-1.07405	-0.42941	-0.34864	0.90341	-0.37359	-0.34885	-0.26670	-0.95327	-1.06237	-3.82285	-2.48204	-1.15402	0.84659	-0.66366	-0.84889	-0.25762	-4.26673	0.86921	0.63891	0.98582	-1.79154	-1.47299	2.03672	-0.74324	-0.83396	-11.05758	-1.24239	-5.23511	0.60232	-2.08987	24.83616	2.15303	3.63703	-0.41429	-0.40686	12.40046
AT1G79550	2.71543	2.60716	4.19206	2.02545	-11.78966	-2.72313	8.77261	2.75965	2.13084	-6.92152	14.44174	3.63204	5.14758	4.08325	-5.29396	10.47249	-3.29978	-1.68550	-2.16815	18.25105	3.57116	3.23099	-4.35852	-11.83531	8.83207	-5.48464	-13.85662	-6.62945	-4.77606	1.53842	1.62505	1.44272	3.62898	1.57334	2.70301	8.99614	5.72905	8.49946	-3.03430	-1.44062	70.31143	-2.21924	-8.74815	-11.40465	-1.58413	-1.91623	-1.38270	-3.95828	-3.29312	-4.67243	1.41198	1.94403	1.31534	0.40852	0.38248	-16.65023	0.74340	0.79040	0.40806	0.37362	3.22146	2.24728	5.24350	5.59806	67.12638	-9.87858	-1.07822	-0.81244	11.28576
AT1G54340	3.02941	2.23238	3.86606	6.51631	-1.86934	-1.83504	-1.77990	-2.43987	-1.79125	2.72014	2.02823	-3.08640	3.62330	1.81984	1.91151	1.74448	2.41658	1.88663	1.80867	1.99407	1.23263	2.04766	-3.30762	-4.92930	-36.11186	-3.14644	-1.92573	-3.11291	-10.16724	0.79136	1.67401	8.14710	0.95526	0.66189	0.84893	0.92731	0.77692	2.39338	6.31700	3.85739	-14.29336	-2.40623	3.21253	1.04032	-2.93949	-2.03460	-1.43715	-1.14247	-1.40366	2.87831	1.06713	1.94622	-3.46171	0.61739	0.82771	-1.73991	0.86829	1.30212	0.97377	1.31176	26.80699	5.54602	-0.80656	-8.48189	8.90656	4.53346	1.34824	1.56175	-86.49440
262963_at	-2.00534	6.95332	4.22549	23.56531	-2.17938	12.34138	1.65930	1.86437	2.34791	-7.80955	-42.44277	-18.16332	15.27080	-21.93500	3.48510	11.08674	-3.32769	-5.19089	-15.05885	-2.03182	-59.37005	35.56393	6.89831	-15.28513	17.09529	-3.57264	-9.28671	-4.06840	5.83538	3.49831	3.12892	2.51450	4.20657	2.15677	1.96660	11.73058	-6.38836	-51.44064	-7.57677	-3.44759	45.83348	-3.27485	-1.54381	44.76042	-1.35556	-9.73461	9.00647	19.21598	-1.68859	-5.99171	2.68549	1.28531	1.50150	0.51381	0.53014	-9.15507	0.76359	0.56154	0.80656	0.57207	-10.03528	4.94515	-6.54151	2.86512	-5.11141	-2.36953	-1.18666	-0.73743	-712.90182
AT2G27190	3.33674	-33.95566	4.76616	3.55769	-1.51028	-9.35321	-0.75152	-0.68217	-0.75566	-3.60417	-1.98701	-2.97538	-1.93038	2.51764	1.36592	1.85150	4.42613	3.20629	-12.99343	2.17845	4.95839	6.27045	-1.34036	-4.53514	51.69645	-5.37815	29.68846	-2.41256	-1.40303	2.59000	1.34023	1.59710	2.18465	0.88589	1.60904	1.14530	0.97054	0.86832	26.58384	-1.84367	-8.84886	6.51574	-2.24089	-7.11548	-2.86072	-1.84669	-1.40951	-10.15775	-1.19344	15.68460	2.51060	1.98145	2.07428	0.27121	0.27334	3.35300	-0.77061	-1.02485	0.35062	0.34816	-51.50872	-1.89448	-3.10866	2.54813	41.66122	4.70809	-1.07759	-1.27827	9.88403
263122_at	-1.65242	2.34979	-5.01972	-4.32496	-1.47388	-1.63499	-1.25004	-2.41905	-1.89080	6.25787	-8.33029	8.38987	1.15500	1.02318	1.25594	0.79196	-1.60904	-1.59531	-1.31123	-2.95304	-1.98141	-2.47191	-0.51918	12.78600	-13.97124	3.07362	5.72253	-10.19111	-0.42938	4.10156	-1.41873	-2.23608	1.73534	119.42892	10.52818	-4.44447	-3.77765	1.07179	4.43868	30.15057	2.37219	-14.89998	-2.08564	1.06193	2.60965	1.65994	1.81177	1.88496	-6.13118	-5.16071	-1.18720	-18.61830	1.37401	1.19906	0.64829	-1.95075	0.88133	-12.40411	0.89842	0.47990	2.10072	0.94799	-2.37696	-0.89152	27.14679	-1.77536	1.07915	103.27854	-1.99873
263135_at	0.64217	1.08874	1.06265	-263.74235	-1.66221	4.61716	-0.90947	-0.80962	-0.87278	-38.90186	-1.70650	-44.50905	6.16920	-2.61324	-2.89616	29.26331	-113.05195	33.61645	1.01554	6.78379	13.65207	1.50185	-2.39546	-21.33165	-3.12493	15.95374	3.85188	3.58744	-5.21637	-1.47810	-1.16736	-2.74313	-22.43509	-1.42905	-41.81892	-1.22338	-0.95557	-33.38539	-3.21886	-21.58968	2.05107	1.60811	0.76106	3.84365	-1.34938	-2.81867	1.41613	1.83611	0.80208	3.80178	-1.22687	-1.04941	8.74641	0.00000	0.83327	-2.63861	-0.39748	0.93720	2.48252	3.92313	-4.89948	-1.26769	44.64408	-1.40630	-3.30573	-2.99751	6.80487	13.77339	4.13435
AT1G78660	-4.10257	-7.56243	1.07201	0.97134	2.43204	-20.01772	-3.98984	-2.49333	-1.81048	-16.16697	1.35389	-0.91891	0.60196	-0.85734	-6.55343	1.61778	2.33349	14.40698	1.83757	-5.22006	-5.97516	3.11462	3.09908	23.94341	-5.19832	2.15609	5.03697	19.22330	1.25803	11.23666	-1.48843	-19.64718	-1.85571	-33.28691	-1.56021	3.94327	-6.22301	-1.74504	-1.12458	0.78472	3.99189	1.73889	2.05138	-0.59936	-3.76024	-1.33626	0.82955	-0.72589	0.83247	-1.83074	8.95446	-2.65865	1.96972	0.28465	0.32953	1.24696	0.36067	0.50771	0.42920	-7.96617	-14.32904	-1.09275	1.29121	4.22549	8.41653	1.59112	-2.07239	-1.33329	-2.70885
AT1G36160	-29.54781	-1.85356	-2.19826	11.98610	-10.01247	-1.43544	0.76436	1.02252	0.88685	3.87737	3.76815	10.15882	2.14673	-1.78855	1.50526	-3.49040	53.93144	2.95540	-694.18684	10.01776	-5.91649	-19.49519	-1.66388	-2.96843	-2.15780	-1.80012	-4.37917	-2.46819	-5.64995	10.00731	-6.41146	-5.24066	1.59877	1.90553	1.49567	2.49706	3.55564	5.91365	-3.50017	0.68674	-1.98522	0.97633	0.71695	3.60316	-2.27258	1.84414	1.58208	27.60891	1.11174	-2.29231	-10.35798	9.04046	-1.37326	0.54562	0.54855	6.61707	-3.85264	-2.42068	0.48423	0.48134	-1.54353	43.07817	-2.09502	2.13040	-2.28499	10.47040	134.12368	-0.63972	-5.40905
263193_at	-6.06875	7.58990	-1.65172	-3.16176	1.22687	6.89212	96.02283	4.71399	7.46299	5.67597	4.23755	-22.55932	2.60971	-1.47582	-2.44243	-1.85818	4.50322	1.46634	2.90897	9.83445	2.57805	5.68667	1.61207	5.21238	-16.76123	4.92777	12.83661	26.15057	1.49452	-232.84777	-7.00998	-4.99198	-6.96769	-8.75593	-8.01593	6.10808	5.08425	-6.87998	13.94672	1.35659	-43.45407	1.19671	1.40219	-0.99880	-6.81561	16.40367	1.64344	15.49696	1.58672	-2.35494	-7.47202	12.87343	1.80539	-0.43655	-0.43618	3.40928	-1.24224	-2.77431	-0.37797	-0.37015	6.21515	5.29944	5.35239	3.37441	-6.46438	21.48357	1.49661	1.23995	-28.50015
263215_at	4.14924	-0.77193	-0.63093	-0.97877	0.63093	-0.83220	-0.29739	1.35692	-7.27254	8.10488	-1.15376	-0.35621	-0.32470	0.52316	0.28309	-1.23861	-2.87420	-0.58056	0.50540	5.19089	-1.53356	-0.91957	0.63093	-2.90736	-0.74407	-0.44702	-0.68520	-0.48914	-5.88495	-1.00000	-3.33823	2.80454	0.57825	4.03344	-0.53093	-0.27300	0.41504	-0.43821	0.40974	0.36686	-0.49031	-0.84429	-0.33038	0.40155	-4.49656	2.58382	-0.30280	0.82364	-0.36970	-1.44534	0.54451	0.27410	-0.35497	-0.12780	-0.12395	0.20476	-0.29205	-0.34344	-0.09214	-0.08264	0.34401	-1.92000	-1.88496	-2.64193	1.32262	0.60530	-0.34401	0.41973	-1.28600
